ID,Created_At,Text,Author,Flesch_Readability,Flesch_Grade,Gunning_FOG_Score,Automated_Readability_Index,Coleman_Liau_Index,Linsear_Write_Score,Dale_Chall_Readability
8.67359446724473E+017,2017-05-24 12:39:41,"The spirit in Albert Square, Manchester, last night was deeply moving. I saw a people defiant, proud, and refusing to be divided by hate.",jeremycorbyn,76.22,5.6,21.8,6.9,9.38,5,10.15
8.67090548200542E+017,2017-05-23 18:51:11,"The British people are standing together, determined that terrorism will not divide our communities, as its perpetrators clearly intend.",jeremycorbyn,26.81,14.2,32.7578947368,17.3,18.74,12.5,13.72
8.66889752066314E+017,2017-05-23 05:33:17,I am horrified by the horrendous events in Manchester. My thoughts are with families and friends of those who have died and been injured.,jeremycorbyn,76.22,5.6,16.8,6.9,9.38,5,8.18
8.66792385333912E+017,2017-05-22 23:06:23,Terrible incident in Manchester. My thoughts are with all those affected and our brilliant emergency services.,jeremycorbyn,46.44,8.8,22.7,10.5,15.1,3.5,10.94
8.66783236545946E+017,2017-05-22 22:30:02,30 mins to register to vote to bring back the Educational Maintenance Allowance for young people. ,jeremycorbyn,55.24,9.5,20.9,10.7,12.12,8,9.36
8.66775689650774E+017,2017-05-22 22:00:02,1 hour to register to vote to save your grandparents or parents universal winter fuel allowance. ,jeremycorbyn,55.24,9.5,23.4,10.4,11.77,8,10.35
8.6676058150357E+017,2017-05-22 21:00:00,"2 hours to register to vote to save yourself, your kids or grandchildren from the burden of tuition fee debt. ",jeremycorbyn,76.56,7.6,20,9.8,8.82,9,8.58
8.66745493027787E+017,2017-05-22 20:00:03,3 hours to register to vote to open a National Investment Bank instead of foodbanks. ,jeremycorbyn,73.17,6.8,24,8.1,9.21,6.5,10.7
8.66731273527677E+017,2017-05-22 19:03:33,4 hours to register to vote to take one million people off NHS waiting lists. Make a million lives better. ,jeremycorbyn,78.25,4.8,18,4.1,6.47,4,8.87
8.66716165934133E+017,2017-05-22 18:03:31,5 hours to register to vote to keep the fox hunting ban. ,jeremycorbyn,101.59,2.1,13.4666666667,2.2,3.58,5,6.86
8.66705432299098E+017,2017-05-22 17:20:52,"I want to put an end to pensioner insecurity. So we're keeping winter fuel payments, the triple lock and putting 8bn extra into social care",jeremycorbyn,75.71,5.8,23,6.5,8.51,5.75,10.57
8.66700318951846E+017,2017-05-22 17:00:33,6 hours to register to vote for 4 new public holidays on our nations patron saints days. ,jeremycorbyn,88.06,5.2,20.5647058824,7,7.02,7.5,9.12
8.66685658957582E+017,2017-05-22 16:02:17,7 hours to register to vote for a 10 living wage. ,jeremycorbyn,102.61,1.7,13.6727272727,0.8,2.13,4.5,7.05
8.6655220815806E+017,2017-05-22 07:12:00,"Education is a gift from one generation to another, not a commodity to be bought and sold. We'll abolish tuition fess.",jeremycorbyn,69.28,6.2,17.6285714286,5.8,8.33,5.75,8.67
8.66543906946732E+017,2017-05-22 06:39:01,Today is the last day you can register to vote. Don't miss your chance to vote for your future free from debt  ,jeremycorbyn,94.15,2.9,11.8545454545,2.9,4.74,4.5,6.34
8.66530331523863E+017,2017-05-22 05:45:05,Today is the deadline to register to vote. Young people are least likely to be registered. Help change that. RT my message to young people ,jeremycorbyn,73.64,4.5,15.68,3.2,5.91,2.375,8.37
8.6580932826298E+017,2017-05-20 06:00:04,I met a group of women in Stevenage yesterday who have made an enormous contribution to our society but have been let down by the Tories.,jeremycorbyn,53.55,12.3,23.1692307692,11.9,8.01,14,9.18
8.6568513966531E+017,2017-05-19 21:46:35,Delighted to meet Hasnain today and to answer his question about what leadership really means. He's an inspiration,jeremycorbyn,70.8,5.6,25.6,8.5,12.21,4,11.98
8.65658524868596E+017,2017-05-19 20:00:50,Today I met a group of women who have made an enormous contribution to our society but let down by the Conservatives,jeremycorbyn,57.61,10.7,21.7090909091,9.9,7.78,13,9.03
8.65588649248739E+017,2017-05-19 15:23:10,This must never happen again. Labour will legislate so that accrued rights to the basic state pension cannot be changed.,jeremycorbyn,69.79,6,26,7.4,10.53,4,12.03
8.6558814500538E+017,2017-05-19 15:21:10,Over 2.5 million women born in the 1950s have had state pension age changed without fair notification. They deserve justice and compensation.,jeremycorbyn,60.31,7.6,24.5818181818,9.7,13.15,5.5,11.36
8.65330003210318E+017,2017-05-18 22:15:24,10 million pensioners will lose their winter fuel payment under the Tories. No wonder they delayed announcing their manifesto for so long.,jeremycorbyn,68.77,6.4,24.5818181818,9.1,12.39,5,11.36
8.65145931116818E+017,2017-05-18 10:03:58,"Conservatives promised to improve all standards of NHS care, but AandEs are in their worst state on record and hospitals are in financial crisis",jeremycorbyn,47.12,12.7,26.6,14.3,12.25,13,10.75
8.64966252237914E+017,2017-05-17 22:09:59,"Tonight we've lost a good friend, a great man and, above all, a giant of the Welsh labour movement.",jeremycorbyn,86.03,6,18.0210526316,8.1,7.43,8.5,7.9
8.64917651306533E+017,2017-05-17 18:56:52,"Today, Philip Hammond forgot about 20 billion of your money that he's spending.",jeremycorbyn,75.2,6,31.8153846154,9.3,11.7,5.5,14
8.64798554019291E+017,2017-05-17 11:03:37,The NHS will last as long as there are folk left with the faith to fight for it. Be in no doubt that there are those folk. I am one of them.,jeremycorbyn,111.37,0.4,6.28,0,1.31,4.3333333333,0.53
8.64424476380942E+017,2017-05-16 10:17:10,People want a country run for the many not the few. Join us as we go live at our Manifesto launch in Bradford: ,jeremycorbyn,93.64,3.1,15.2956521739,2.4,3.75,5.25,7.64
8.63426973703565E+017,2017-05-13 16:13:26,"Yesterday morning, I spoke about the threat posed by cyber-attacks. Unfortunately in the afternoon our NHS was subjected to such an attack.",jeremycorbyn,60.31,7.6,22.7636363636,9.3,12.62,5.5,10.64
8.63125028275192E+017,2017-05-12 20:13:37,"Today, I delivered a speech on how I will do everything necessary to protect the safety and security of our people and our country.",jeremycorbyn,47.12,12.7,26.6,11.8,9.12,16,10.75
8.62918371666481E+017,2017-05-12 06:32:26,I want our National Education Service to be a source of pride for the country just like the NHS defining the UK as a place of opportunity.,jeremycorbyn,52.53,12.6,21.6888888889,11.6,7.09,15.5,8.48
8.6265784773743E+017,2017-05-11 13:17:12,An amazing few days on the campaign trail. This is what me and my team love doing: going out and meeting people and having real conversations.,jeremycorbyn,92.12,3.6,16.4307692308,6.3,7.93,6,7.93
8.62004240130101E+017,2017-05-09 18:00:00,"35 of richest 100 people in Britain gave 19m to Conservative Party. They support a rigged system for a few, we challenge it for the many.",jeremycorbyn,83.66,4.8,22.5846153846,5.4,6.83,6,10.35
8.61844487412351E+017,2017-05-09 07:25:12,Tories more interested in bringing back fox-hunting for their friends than tackling real issues ordinary people face,jeremycorbyn,54.22,9.9,27.6235294118,14.8,16.53,10.5,11.91
8.61682134876119E+017,2017-05-08 20:40:04,Labour will reduce children watching junk food adverts by 82% by banning them from being shown before 9pm.,jeremycorbyn,87.05,5.6,24.7555555556,10.8,11.08,8,10.67
8.61626762953986E+017,2017-05-08 17:00:03,Your vote can help transform Britain for the many not the few. Register to vote by 22 May. It takes just 2 minutes: ,jeremycorbyn,97.5,1.6,15.5147826087,1.4,3.78,2.8333333333,8.14
8.61618823316869E+017,2017-05-08 16:28:30,"In Warwick and Leamington where Matt Western, Labour's candidate to be the next MP, will win and help Labour deliver for the many, not the few",jeremycorbyn,70.47,9.9,24.7076923077,12.8,9.12,13,9.78
8.61525722657149E+017,2017-05-08 10:18:33,"We've just announced: Labour will abolish hospital parking charges, ending an unfair and unnecessary burden on patients, families and NHS staff.",jeremycorbyn,41.7,12.7,33.2571428571,16.9,16.94,11.5,13.7
8.61508105120735E+017,2017-05-08 09:08:32,Adverts for junk food and sweets will be banned from all TV shows before the 9pm watershed under a Labour government,jeremycorbyn,84,6.8,23.7333333333,10.6,9.23,10.5,9.94
8.61298718393475E+017,2017-05-07 19:16:31,Labour's standing up to elites who are determined to hijack Brexit so they can pay even less tax and take more of the wealth you create,jeremycorbyn,62.01,11.1,23.1692307692,11.5,7.55,14,9.18
8.61298642250064E+017,2017-05-07 19:16:13,"When the Tories are in government, the tax cheats, the greedy bankers and the Philip Greens, win. Labour will put the many not the few, first",jeremycorbyn,92.12,3.6,17.9692307692,6.1,7.7,5.5,8.53
8.61298586235155E+017,2017-05-07 19:15:59,"When Labour is in government, we introduce the NHS, the Equal Pay Act and the National Minimum Wage. When Labour win, the British people win",jeremycorbyn,75.71,5.8,19.8,6.7,8.74,5.25,9.31
8.61289155657179E+017,2017-05-07 18:38:31,I am delighted that the French people have decisively rejected Le Pen's politics of hate.,jeremycorbyn,56.25,9.1,21.3333333333,9.6,11.13,7.5,9.64
8.61191056997667E+017,2017-05-07 12:08:42,"The choice is clear: Labour are the low tax party for middle and low earners, the Conservatives are the low tax party for the super rich.",jeremycorbyn,62.01,11.1,21.6307692308,11.9,8.01,14,8.57
8.60940741845103E+017,2017-05-06 19:34:03,"If Theresa May trusted herself she would face me in a TV debate. I will meet her anytime, any place, anywhere:",jeremycorbyn,69.28,6.2,19.5333333333,4,6.12,4.25,9.42
8.60841599055548E+017,2017-05-06 13:00:05,Theresa May is strong against the weak and weak against the strong ,jeremycorbyn,93.14,3.2,13.4666666667,6.1,8.4,5,6.86
8.60783584776475E+017,2017-05-06 09:09:33,"Together, united behind Labours plan to transform Britain, we can deliver for the many, not the few. Join us ",jeremycorbyn,69.11,8.3,26.4421052632,10.4,10.21,8.5,11.23
8.605674293108E+017,2017-05-05 18:50:38,Congrats to Labour councillors elected in Scotland. Some results were disappointing but we will continue to fight for the Scottish people.,jeremycorbyn,60.82,7.4,25.2476190476,10.3,13.84,4.75,11.68
8.60550160664932E+017,2017-05-05 17:42:01,"Well done to Norma Redfearn, winning a second term as Labour Mayor of North Tyneside with 56% of the vote.",jeremycorbyn,76.56,7.6,22,9.1,7.95,9,9.37
8.60542582002262E+017,2017-05-05 17:11:54,Congrats Ros Jones for being re-elected as Doncaster Mayor. The people of Doncaster have again put their trust in her to stand up for them.,jeremycorbyn,84.17,4.6,16.6,6.5,8.51,5.25,8.05
8.60511123111633E+017,2017-05-05 15:06:53,"Congratulations to Andy Burnham, who has served the Labour Party as a fine, campaigning MP and will do the same as Manchester's new Mayor.",jeremycorbyn,64.04,10.3,24.9333333333,13.1,10.8,13,10.09
8.60486195792548E+017,2017-05-05 13:27:50,"Congrats Steve Rotheram, elected Metro Mayor for Liverpool. He's a person of great integrity, who will stand up for the people of Liverpool.",jeremycorbyn,68.26,6.6,20.5130434783,8.5,11.29,5.25,9.7
8.60238199121203E+017,2017-05-04 21:02:23,"As polls close in local elections, I would like to thank everyone who has worked so hard for The Labour Party in these campaigns.",jeremycorbyn,64.04,10.3,23.2666666667,11.4,8.65,12,9.43
8.60214959644561E+017,2017-05-04 19:30:03,In Oxford I spoke with people who raised concerns about racism. We must stand together against those who would seek to divide us.,jeremycorbyn,76.72,5.4,22.252173913,6.2,8.51,4.75,10.39
8.60144711662805E+017,2017-05-04 14:50:54,"On election days, Im reminded of those who fought for the right to vote, like Emily Wilding Davison. So please make sure you vote today.",jeremycorbyn,67.25,7,16.6,5.9,7.82,5.25,8.05
8.60072733945848E+017,2017-05-04 10:04:53,We thank Prince Philip for his service to the country and wish him all the best in his well-earned retirement.,jeremycorbyn,68.1,8.7,20,10,9.11,11,8.58
8.59844189416296E+017,2017-05-03 18:56:44,Theresa May is weak against the strong and strong against the weak.  Watch 5 ways she's been weak against the strong ,jeremycorbyn,103.12,1.5,10.0095238095,5.1,7.46,4.25,5.66
8.5979291617636E+017,2017-05-03 15:33:00,"Today, I was in Bedford as Labour announced our plans to scrap the Conservatives NHS restructure, which is closing hospitals and AandEs.",jeremycorbyn,57.61,10.7,27.1636363636,14.2,13.05,12,11.19
8.59659269704167E+017,2017-05-03 06:41:56,"Labour will end the Conservatives' disastrous NHS restructuring plans, which are closing hospitals and AandEs.",jeremycorbyn,47.79,10.3,26.6666666667,16.2,19.25,8.5,11.75
8.59477590083371E+017,2017-05-02 18:40:00,"Labour will put 10,000 more police officers on our streets. We will make streets safer by boosting all 43 forces in England and Wales.",jeremycorbyn,84.68,4.4,20.1333333333,6.3,8.63,5,9.5
8.59472855603577E+017,2017-05-02 18:21:11,"Yet again, Theresa May hides from the public at a stage-managed event for party activists. What is she scared of?",jeremycorbyn,69.79,6,24,5.7,8.5,4.5,11.24
8.59472564233663E+017,2017-05-02 18:20:02,"Since 2010, Tories have cut 20,000 police officers. Find out what they've done to your local police force here: ",jeremycorbyn,70.29,5.8,14.2210526316,6.4,9.31,3.75,7.43
8.5945746462602E+017,2017-05-02 17:20:02,"Labour will scrap Theresa May's plan to cut capital gains tax and we'll put 10,000 new police officers on our streets to keep communities safe",jeremycorbyn,71.48,9.5,21.6,13.3,10.39,13.5,8.67
8.59447399093342E+017,2017-05-02 16:40:02,"Since 2010, we have 20,000 fewer police and crime is up. Find out what the Tories have done to your local police force",jeremycorbyn,85.18,4.2,13.5565217391,4,5.72,4.75,6.95
8.59373497868575E+017,2017-05-02 11:46:22,"Real leadership is about equipping you with more power. Labour, with you, will build a better Britain and deliver for the many, not the few.",jeremycorbyn,75.71,5.8,21.4,6.7,8.74,5.25,9.94
8.59301437771141E+017,2017-05-02 07:00:02,"Under the Tories, officer numbers have dropped by 20,000 and crime is up. Labour will protect our communities. ",jeremycorbyn,70.8,5.6,23.3777777778,7.4,10.93,4,11.1
8.59293767190409E+017,2017-05-02 06:29:33,"Labour will put 10,000 more police on our streets - boosting all 43 forces in England and Wales.",jeremycorbyn,88.06,5.2,22.9176470588,9,9.39,8,10.05
8.59151698547311E+017,2017-05-01 21:05:01,"Labour stands up for the many, not the few.",jeremycorbyn,104.64,0.9,14.4888888889,1.4,3.51,3.5,7.59
8.59112687652848E+017,2017-05-01 18:30:00,"Labour will ensure we achieve a Brexit deal that protects jobs, living standards, workers rights and environmental protections.",jeremycorbyn,44.75,11.5,31.4222222222,16.3,17.86,9,13.3
8.59105143517827E+017,2017-05-01 18:00:02,It is clearer by the day that a reckless Tory Brexit poses a severe risk to the British economy and to peoples jobs and living standards.,jeremycorbyn,62.01,11.1,29.3230769231,11.9,8.01,14,11.61
8.5908500627832E+017,2017-05-01 16:40:01,"Today, I signed a consumer rights petition for safe and decent homes for all tenants. Labour will crack down on bad landlords.",jeremycorbyn,77.23,5.2,22.7636363636,6.5,9.2,4.5,10.64
8.59079979778396E+017,2017-05-01 16:20:02,"Labour will stand up for the many and introduce minimum standards for rented homes, so all tenants are protected by basic consumer rights.",jeremycorbyn,48.13,12.3,30.3304347826,13.8,12.25,11.5,12.33
8.59075248418902E+017,2017-05-01 16:01:14,"The next Labour government will bring in regulations to ensure all landlords behave in a proper, reasonable and responsible manner.",jeremycorbyn,34.26,13.5,30,14.9,15.2,13,12.52
8.58947309702451E+017,2017-05-01 07:32:51,"Under Labour, tenants will have security and a home fit to live in because we're standing up for the many, not the few",jeremycorbyn,65.05,9.9,23.3739130435,9.7,7.2,12.5,9.58
8.58798659198169E+017,2017-04-30 21:42:10,"Labour is for low tax for middle and low income workers, while the Conservatives want tax cuts for the highest earners and corporations.",jeremycorbyn,56.59,11.1,26.852173913,13.4,11.78,13.5,10.96
8.58699304009163E+017,2017-04-30 15:07:22,"Today, Labour has announced our 20 point plan to improve pay and conditions for millions of workers",jeremycorbyn,71.14,7.6,25.2705882353,10.1,10.73,7.5,10.98
8.58638649134653E+017,2017-04-30 11:06:21,"Read and RT how Labour will stand up for the many, not the few, by fixing the rigged economy that holds workers back",jeremycorbyn,81.97,7.5,21.6347826087,9.3,6.74,12.5,8.9
8.58386254118998E+017,2017-04-29 18:23:25,Insecure leaders want to feel strong by asking you for more power. I know that strong leadership means equipping you with more power.,jeremycorbyn,76.72,5.4,17.0347826087,7.1,9.55,4.75,8.33
8.58254312530727E+017,2017-04-29 09:39:08,"Watch my speech live on Facebook in a few minutes. The Labour Party will deliver a Britain for the many, not the few ",jeremycorbyn,85.18,4.2,18.7739130435,3.6,5.26,4.75,9.01
8.5795396252332E+017,2017-04-28 13:45:39,Theresa May is hiding from the public and TV debates with me because she is too weak to defend her record.,jeremycorbyn,75.54,7.9,23.7333333333,8.4,6.5,10.5,9.94
8.57891702190821E+017,2017-04-28 09:38:15,The Tories economic plan has undermined the UK economy and is a threat to working peoples living standards,jeremycorbyn,53.21,10.3,26.9777777778,10.8,11.08,12,11.55
8.57868178608853E+017,2017-04-28 08:04:46,"650,000 people have watched Danielle explain the importance of Labour lifting the Tories' pay cap for NHS nurses and midwives. Watch and RT ",jeremycorbyn,76.72,5.4,23.9913043478,8.3,11.06,4.75,11.07
8.57699786610405E+017,2017-04-27 20:55:39,"Today, the Tories lost their case in the High Court. They can't hide anymore and must publish their air quality plan.",jeremycorbyn,86.2,3.8,15.7238095238,5.6,8.04,4.25,7.92
8.57578918269858E+017,2017-04-27 12:55:21,"Labour will end the Tory housing crisis that sees housing as investment for the few, not homes for the many.",jeremycorbyn,76.56,7.6,24,9.5,8.53,9,10.16
8.57571093997027E+017,2017-04-27 12:24:16,"Labour will end the housing crisis that sees housing as investment for the few, not homes for the many.",jeremycorbyn,77.57,7.2,22.2315789474,9.1,8.65,8.5,9.57
8.57325209673753E+017,2017-04-26 20:07:12,"It was lovely to meet you and your son today. Thank you for your hard work, Labour is on your side.",jeremycorbyn,103.12,1.5,11.9142857143,1.5,3.05,4.25,6.41
8.57319443889869E+017,2017-04-26 19:44:18,This is why Labour will lift the Conservatives' pay cap for NHS nurses and midwives. Watch and RT Danielle's experiences ,jeremycorbyn,78.25,4.8,18,7.4,10.53,5,8.87
8.5730829608398E+017,2017-04-26 19:00:00,The NHS is our countrys greatest institution and the staff who work in it are the pride of Britain  we should treat them as such.,jeremycorbyn,79.94,8.3,18.4,10.7,7.14,13.5,7.4
8.5730075487635E+017,2017-04-26 18:30:02,It is a scandal that 17 nurses a day apply for payday loans to make ends meet. Labour will end the pay cap for nurses and midwives.,jeremycorbyn,91.61,3.8,16.2888888889,3.6,4.69,5.75,7.81
8.57294622736994E+017,2017-04-26 18:05:40,Great to meet Haroon and nurses today to talk about how Labour will increase pay and end the staffing crisis in our NHS.,jeremycorbyn,81.97,7.5,25.1130434783,10.1,7.72,11.5,10.27
8.57116976203878E+017,2017-04-26 06:19:46,Labour in government will end the Tories' NHS pay cap for nurses and midwives. ,jeremycorbyn,82.65,5.2,21.8857142857,7.4,9.04,6,9.97
8.56789256618082E+017,2017-04-25 08:37:31,REVEALED TODAY: Number one cause of people using foodbanks is low-income. Labour's real Living Wage of 10/hour will eradicate poverty wages,jeremycorbyn,43.9,9.7,29.0571428571,10.5,14.13,4.75,13.18
8.56768429034021E+017,2017-04-25 07:14:46,A Labour government will offer the British people a fair approach to Brexit which puts jobs and the economy first,jeremycorbyn,68.1,8.7,26,10.7,9.98,11,10.94
8.56615973687832E+017,2017-04-24 21:08:57,Another Conservative minister too scared to defend the government's record,jeremycorbyn,19.03,13.1,34,14.2,18.94,5,15.19
8.56492925076644E+017,2017-04-24 13:00:00,This has gone way too far. Labour will build homes that people can actually afford to live in.,jeremycorbyn,87.72,3.3,16.7111111111,3.2,5.77,3.5,8.47
8.56489149959815E+017,2017-04-24 12:45:00,This is about public health - your health. The Tories are hiding because they have no plan and no solutions.,jeremycorbyn,78.75,4.6,18.4315789474,5.4,8.09,4,9.09
8.56468866070962E+017,2017-04-24 11:24:24,"I have always stood up for women's rights, and will continue to do so. Here's a summary of my record.",jeremycorbyn,86.71,3.7,18,2.9,5.02,4,8.87
8.56452916512645E+017,2017-04-24 10:21:02,"I have always stood up for women's rights, and will continue to do so. Here's a summary of my record. ",jeremycorbyn,86.71,3.7,18,2.9,5.02,4,8.87
8.56413672092033E+017,2017-04-24 07:45:05,Multinational corporations and the elite hide their money in the Cayman Islands because the Tories are too morally bankrupt to take them on.,jeremycorbyn,39.67,13.4,28.5913043478,14.2,12.77,13.5,11.64
8.56391009860698E+017,2017-04-24 06:15:02,Theresa May and Philip Hammond will not commit to maintaining the pensions triple lock. Labour will because we will never abandon older people,jeremycorbyn,59.8,7.8,29.2086956522,8.9,11.81,4.75,13.13
8.56212333428748E+017,2017-04-23 18:25:02,"In our Brexit negotiations, we must secure tariff free access to the single market.",jeremycorbyn,65.73,7.6,27.6,9.1,11.13,7,12.23
8.56197430102168E+017,2017-04-23 17:25:49,"Labour will protect jobs during Brexit. We will invest in new industries and infrastructure to create high-skill, high-wage jobs.",jeremycorbyn,61.83,7,24.7473684211,10.8,14.82,4.25,11.59
8.56121335579279E+017,2017-04-23 12:23:27,"Happy St George's Day to everyone celebrating in England and across the world. Next year, under a Labour government, it'll be a public holiday",jeremycorbyn,67.76,6.8,25.1333333333,7.9,10.6,5.5,11.47
8.55855713377297E+017,2017-04-22 18:47:57,85 years ago ramblers took part in the Kinder Scout trespass which helped secure our freedom to roam in countryside,jeremycorbyn,76.56,7.6,26,11.2,10.56,9,10.94
8.5583408329266E+017,2017-04-22 17:22:00,"Our message in Crewe and to the whole country: Labour in government will do what the Conservatives never could, and end this rigged system.",jeremycorbyn,55.58,11.5,26.6,13.3,11.03,13,10.75
8.557754340422E+017,2017-04-22 13:28:57,"Met Trish in Warrington. Was a Tory voter but now with Labour and a voluteer in a food bank because she has had enough of ""Tory unfairness""",jeremycorbyn,83.15,5,20.7333333333,5.1,6.43,5.75,9.57
8.55758818629833E+017,2017-04-22 12:22:56,"Speaking to Carl about the issues he faces and how a Labour government will work for him, his family and his community.",jeremycorbyn,66.07,9.5,25.3454545455,10.5,8.53,12,10.47
8.55755042527351E+017,2017-04-22 12:07:55,Labour represents the core values of this country.,jeremycorbyn,63.36,6.4,25.2,7.9,11.85,3,11.93
8.5570921703399E+017,2017-04-22 09:05:50,Theresa May and Philip Hammond will not commit to maintaining the pensions triple lock. Labour will because we will never abandon older people,jeremycorbyn,59.8,7.8,29.2086956522,8.9,11.81,4.75,13.13
8.55443267386847E+017,2017-04-21 15:29:02,Great reception in Cardiff North. This is another seat Labour will win back from the Tories to form a government that will transform Britain,jeremycorbyn,84.68,4.4,20.1333333333,7.6,10.14,5,9.5
8.55441923993203E+017,2017-04-21 15:23:42,REVEALED TODAY: Tory failure and broken promises have left hundreds of thousands of our children crammed into classrooms like sardines.,jeremycorbyn,34.26,13.5,36,15.9,16.36,9,14.89
8.55434704081883E+017,2017-04-21 14:55:01,Talking with staff at Brentry Childrens Centre in Bristol. Without a Labour government these kids will face learning in super-sized classes,jeremycorbyn,60.82,7.4,25.2476190476,10.5,14.13,4.75,11.68
8.55398359292682E+017,2017-04-21 12:30:36,In Swindon this morning talking about how a Labour government will transform Britain. Had to get the train as May was using the helicopter.,jeremycorbyn,76.22,5.6,23.4666666667,7.3,9.85,5.5,10.81
8.55387053374284E+017,2017-04-21 11:45:40,Theresa May is refusing to defend her record in TV debates with me and is determined to hide from the British people throughout this campaign.,jeremycorbyn,63.02,10.7,28,13.3,10.39,13.5,11.19
8.55292530853782E+017,2017-04-21 05:30:04,"Labour will end the rigged economy and build a new economy, worthy of the 21st century and we will build a country for the many not the few.",jeremycorbyn,68.44,10.7,24.6285714286,11.6,6.45,16,9.54
8.55092449877905E+017,2017-04-20 16:15:01,Multinational corporations and the elite hide their money in the Cayman Islands because the Tories are too morally bankrupt to take them on.,jeremycorbyn,39.67,13.4,28.5913043478,14.2,12.77,13.5,11.64
8.54567740236898E+017,2017-04-19 05:30:01,Labour's building the biggest people-driven campaign our country has ever seen. Join us today to transform Britain ,jeremycorbyn,71.31,5.4,28.9294117647,9.9,14.06,3.75,13.35
8.54397290391405E+017,2017-04-18 18:12:42,Labour's building the biggest people-driven campaign our country has ever seen. Join us today to transform Britain ,jeremycorbyn,71.31,5.4,28.9294117647,9.9,14.06,3.75,13.35
8.5428419877292E+017,2017-04-18 10:43:19,I welcome the PMs decision to give the British people the chance to vote for a government that will put the interests of the majority first,jeremycorbyn,62.01,11.1,23.1692307692,12.2,8.42,14,9.18
8.53921608360239E+017,2017-04-17 10:42:31,"Disabled people are being forced through the terrible stress of appealing their ""pot luck"" bogus PIP assessments.",jeremycorbyn,62.68,8.7,25.2705882353,14,15.54,7.5,10.98
8.53642394264375E+017,2017-04-16 16:13:01,"Under the Tories living standards have fallen, hitting ordinary people hard. Labour will invest to create a high-skill, high-wage economy",jeremycorbyn,44.41,9.6,32,11.4,15.46,5,14.4
8.5352778316689E+017,2017-04-16 08:37:35,To most people it's common sense that our government should act in the interests of the overwhelming majority,jeremycorbyn,61.67,9.1,22.5333333333,11.6,12.06,11,9.79
8.53473052524335E+017,2017-04-16 05:00:07,"As millions mark Easter around the world, its a time to reflect on the challenges we face and what our response should be.",jeremycorbyn,73.51,8.7,21.6347826087,10.6,8.25,11.5,8.9
8.53172326908744E+017,2017-04-15 09:05:08,We're not broke. We're being robbed. Labour will clamp down big businesses' sweetheart tax deals.,jeremycorbyn,83.32,2.9,14.6666666667,7.1,10.35,1.8333333333,8.1
8.52642562753962E+017,2017-04-13 22:00:02,Register by midnight TONIGHT to make sure your voice is heard and share this so your friends know too  ,jeremycorbyn,77.57,7.2,15.9157894737,8.7,8.07,8.5,7.07
8.5260078245308E+017,2017-04-13 19:14:01,Some light reading for the train trip home. Perfect end to a great trip to Wabtec Doncaster works,jeremycorbyn,96.18,2.1,14.4888888889,4,6.7,3.5,7.59
8.52592979466441E+017,2017-04-13 18:43:01,Interesting talking to apprentices at Wabtec Rail about their training and the careers they're planning in the railway industry,jeremycorbyn,43.73,11.9,30.6526315789,15.1,16.01,11.5,12.89
8.52586183490241E+017,2017-04-13 18:16:01,Delighted to at Wabtec Rail's Doncaster Works. The birthplace of famous steam locomotives including the Flying Scotsman,jeremycorbyn,54.39,7.8,24.2235294118,11.4,15.8,3.75,11.49
8.52582171063706E+017,2017-04-13 18:00:04,Register by midnight TONIGHT to make sure your voice is heard and share this so your friends know too  ,jeremycorbyn,77.57,7.2,15.9157894737,8.7,8.07,8.5,7.07
8.52577645128815E+017,2017-04-13 17:42:05,"Speaking to managers at Wabtec Rail's Doncaster Works about their work in the overhaul, refurbishment and maintenance of railway rolling stock",jeremycorbyn,50.16,11.5,29.4476190476,16.4,16.42,11.5,12.2
8.52567058143256E+017,2017-04-13 17:00:01,"Our business partners should have the same values we as a country hold: enterprise, fairness, high-quality service and doing right by everyone",jeremycorbyn,49.15,11.9,27.1636363636,15.5,14.62,12,11.19
8.52551959324316E+017,2017-04-13 16:00:01,Today is your LAST CHANCE chance to register to vote for elections on Thursday 4 May. Make sure your voice is heard: ,jeremycorbyn,85.69,4,13.6727272727,4.4,6.59,4.5,7.05
8.52536877319979E+017,2017-04-13 15:00:05,A Labour government will use the 200 billion spent on private sector contracts to reward good business practice.,jeremycorbyn,61.67,9.1,29.2,12.4,13.05,8,12.42
8.52491352390721E+017,2017-04-13 11:59:11,"I would like to wish everyone in the Sikh community, in this country and across the world, a very happy Vaisakhi.",jeremycorbyn,58.62,10.3,23.7333333333,9.9,8.41,11.5,9.94
8.52475661944074E+017,2017-04-13 10:56:50,"Read more about our plans to upgrade the economy, create good local jobs and reduce inequality ",jeremycorbyn,46.78,10.7,23.4,9.8,11.08,9,10.35
8.52475480607527E+017,2017-04-13 10:56:07,"While Tories seem intent on using Brexit to turn us into a low-wage tax haven, Labour will use every power possible to upgrade our economy.",jeremycorbyn,37.64,14.2,34.4,12.7,9.7,13.5,13.72
8.52475395635106E+017,2017-04-13 10:55:47,"While Brexit presents many challenges, it can give us more powers to encourage best practices and support businesses and industries in Britain",jeremycorbyn,32.22,14.2,32.6181818182,15.5,14.62,12,13.34
8.52475306397098E+017,2017-04-13 10:55:25,"Our business partners should have the same values we as a country hold: enterprise, fairness, high-quality service and doing right by everyone",jeremycorbyn,49.15,11.9,27.1636363636,15.5,14.62,12,11.19
